-183.800, 80.200, 0.000,  0.000
-183.800, 80.200, 0.000,  0.016
-183.800, 80.200, 0.000,  0.049
-183.800, 80.200, 0.000,  0.082
-183.800, 80.200, -0.018,  0.115
-183.800, 80.200, 0.018,  0.148
-183.800, 80.199, 0.016,  0.181
-183.800, 80.198, 0.015,  0.214
-183.800, 80.198, 0.015,  0.247
-183.800, 80.197, 0.015,  0.280
-183.800, 80.196, 0.016,  0.313
-183.800, 80.196, 0.018,  0.346
-183.800, 80.195, 0.020,  0.379
-183.800, 80.194, 0.022,  0.412
-183.800, 80.193, 0.025,  0.445
-183.800, 80.192, 0.028,  0.478
-183.800, 80.191, 0.032,  0.511
-183.800, 80.189, 0.036,  0.544
-183.800, 80.188, 0.040,  0.577
-183.800, 80.186, 0.045,  0.610
-183.800, 80.185, 0.051,  0.643
-183.800, 80.182, 0.082,  0.676
-183.800, 80.176, 0.182,  0.709
-183.800, 80.167, 0.258,  0.742
-183.800, 80.159, 0.270,  0.775
-183.800, 80.149, 0.300,  0.808
-183.800, 80.136, 0.375,  0.841
-183.800, 80.124, 0.397,  0.874
-183.800, 80.110, 0.426,  0.907
-183.800, 80.095, 0.432,  0.940
-183.800, 80.081, 0.423,  0.973
-183.800, 80.067, 0.421,  1.006
-183.800, 80.052, 0.470,  1.039
-183.800, 80.037, 0.451,  1.072
-183.800, 80.021, 0.476,  1.105
-183.800, 80.003, 0.561,  1.138
-183.800, 79.981, 0.631,  1.171
-183.800, 79.961, 0.609,  1.204
-183.800, 79.940, 0.614,  1.237
-183.800, 79.919, 0.647,  1.270
-183.800, 79.898, 0.633,  1.303
-183.800, 79.877, 0.630,  1.336
-183.800, 79.854, 0.701,  1.369
-183.800, 79.831, 0.709,  1.402
-183.800, 79.807, 0.738,  1.435
-183.800, 79.783, 0.767,  1.468
-183.800, 79.757, 0.785,  1.501
-183.800, 79.730, 0.787,  1.534
-183.800, 79.704, 0.785,  1.567
-183.800, 79.678, 0.784,  1.600
-183.800, 79.652, 0.787,  1.633
-183.800, 79.626, 0.791,  1.666
-183.800, 79.600, 0.798,  1.699
-183.800, 79.573, 0.806,  1.732
