-183.800, 80.200, 0.000,  0.000
-183.800, 80.200, 0.000,  0.016
-183.800, 80.200, 0.000,  0.049
-183.800, 80.200, 0.000,  0.082
-183.800, 80.200, -0.013,  0.115
-183.800, 80.199, 0.037,  0.148
-183.800, 80.197, 0.036,  0.181
-183.800, 80.196, 0.038,  0.214
-183.800, 80.194, 0.047,  0.247
-183.800, 80.190, 0.147,  0.280
-183.800, 80.182, 0.246,  0.313
-183.800, 80.167, 0.477,  0.346
-183.800, 80.145, 0.636,  0.379
-183.800, 80.121, 0.735,  0.412
-183.800, 80.094, 0.798,  0.445
-183.800, 80.064, 0.926,  0.478
-183.800, 80.029, 1.073,  0.511
-183.800, 79.989, 1.225,  0.544
-183.800, 79.944, 1.372,  0.577
-183.800, 79.894, 1.524,  0.610
-183.800, 79.838, 1.683,  0.643
-183.800, 79.778, 1.836,  0.676
-183.800, 79.713, 1.978,  0.709
-183.800, 79.643, 2.112,  0.742
-183.800, 79.569, 2.241,  0.775
-183.800, 79.491, 2.366,  0.808
-183.800, 79.409, 2.488,  0.841
-183.800, 79.323, 2.607,  0.874
-183.800, 79.233, 2.725,  0.907
-183.800, 79.140, 2.841,  0.940
-183.800, 79.042, 2.956,  0.973
-183.800, 78.941, 3.070,  1.006
-183.800, 78.836, 3.184,  1.039
-183.800, 78.727, 3.296,  1.072
-183.799, 78.614, 3.408,  1.105
-183.799, 78.498, 3.519,  1.138
-183.799, 78.378, 3.628,  1.171
-183.799, 78.254, 3.737,  1.204
-183.799, 78.127, 3.845,  1.237
-183.799, 77.996, 3.951,  1.270
-183.799, 77.862, 4.056,  1.303
-183.799, 77.724, 4.160,  1.336
-183.799, 77.583, 4.262,  1.369
-183.799, 77.439, 4.364,  1.402
-183.799, 77.291, 4.464,  1.435
-183.799, 77.139, 4.563,  1.468
-183.799, 76.985, 4.661,  1.501
-183.799, 76.827, 4.757,  1.534
-183.799, 76.666, 4.853,  1.567
-183.799, 76.502, 4.947,  1.600
-183.799, 76.335, 5.040,  1.633
-183.799, 76.165, 5.132,  1.666
-183.799, 75.992, 5.223,  1.699
-183.799, 75.816, 5.312,  1.732
