-180.706, -113.601, 27.028
-180.698, -114.625, 26.946
-180.690, -115.645, 26.864
-180.681, -116.661, 26.783
-180.673, -117.673, 26.702
-180.664, -118.680, 26.621
-180.656, -119.684, 26.541
-180.646, -120.766, 26.454
-180.637, -121.843, 26.368
-180.628, -122.916, 26.283
-180.619, -123.983, 26.197
-180.609, -125.044, 26.112
-180.600, -126.101, 26.028
-180.591, -127.152, 25.944
-180.581, -128.198, 25.860
-180.572, -129.238, 25.777
-180.562, -130.273, 25.694
-180.553, -131.303, 25.612
-180.544, -132.326, 25.530
-180.534, -133.345, 25.448
-180.525, -134.357, 25.367
-180.515, -135.364, 25.287
-180.506, -136.365, 25.207
-180.495, -137.436, 25.121
-180.485, -138.500, 25.036
-180.475, -139.558, 24.951
-180.465, -140.608, 24.867
-180.455, -141.652, 24.784
-180.444, -142.688, 24.701
-180.434, -143.717, 24.619
-180.424, -144.739, 24.537
-180.414, -145.753, 24.456
-180.403, -146.760, 24.375
-180.392, -147.831, 24.290
-180.381, -148.893, 24.205
-180.370, -149.946, 24.120
-180.359, -150.991, 24.037
-180.348, -152.026, 23.954
-180.337, -153.053, 23.872
-180.326, -154.070, 23.790
-180.315, -155.078, 23.710
-180.304, -156.143, 23.625
-180.292, -157.198, 23.540
-180.280, -158.241, 23.457
-180.269, -159.274, 23.374
-180.257, -160.296, 23.292
-180.245, -161.307, 23.212
-180.233, -162.369, 23.127
-180.221, -163.418, 23.043
-180.208, -164.454, 22.960
-180.196, -165.478, 22.878
-180.184, -166.488, 22.797
-180.171, -167.543, 22.713
-180.158, -168.583, 22.630
-180.145, -169.609, 22.548
-180.132, -170.619, 22.467
-180.119, -171.668, 22.383
-180.105, -172.700, 22.300
-180.092, -173.715, 22.219
-180.078, -174.764, 22.135
-180.064, -175.793, 22.053
-180.050, -176.802, 21.972
-180.035, -177.840, 21.889
-180.021, -178.855, 21.808
-180.006, -179.895, 21.725
-179.991, -180.909, 21.644
-179.975, -181.942, 21.561
-179.960, -182.948, 21.480
-179.944, -183.966, 21.399
-179.927, -184.994, 21.317
-179.910, -186.026, 21.234
-179.892, -187.059, 21.152
-179.874, -188.086, 21.069
-179.856, -189.103, 20.988
-179.837, -190.104, 20.908
-179.817, -191.114, 20.827
-179.796, -192.120, 20.747
-179.774, -193.136, 20.665
-179.751, -194.141, 20.585
-179.721, -195.149, 20.504
-179.662, -196.150, 20.424
-179.574, -197.150, 20.585
-179.457, -198.148, 20.746
-179.313, -199.144, 20.907
-179.145, -200.137, 21.068
-178.953, -201.126, 21.229
-178.741, -202.111, 21.390
-178.508, -203.089, 21.551
-178.258, -204.062, 21.712
-177.991, -205.028, 21.872
-177.704, -206.001, 22.034
-177.403, -206.965, 22.196
-177.088, -207.922, 22.357
-176.762, -208.869, 22.517
-176.420, -209.821, 22.679
-176.068, -210.764, 22.840
-175.702, -211.710, 23.003
-175.327, -212.646, 23.164
-174.946, -213.571, 23.324
-174.552, -214.499, 23.485
-174.147, -215.430, 23.648
-173.736, -216.348, 23.809
-173.315, -217.269, 23.971
-172.891, -218.177, 24.131
-172.458, -219.087, 24.292
-172.015, -219.999, 24.454
-171.571, -220.897, 24.615
-171.119, -221.795, 24.776
-170.660, -222.695, 24.937
-170.193, -223.595, 25.100
-169.727, -224.480, 25.260
-169.255, -225.366, 25.420
-168.777, -226.252, 25.581
-168.294, -227.136, 25.743
-167.805, -228.021, 25.904
-167.312, -228.904, 26.066
-166.814, -229.787, 26.228
-166.312, -230.668, 26.390
-165.806, -231.548, 26.553
-165.297, -232.426, 26.715
-164.786, -233.302, 26.878
-164.271, -234.176, 27.040
-163.754, -235.048, 27.202
-163.236, -235.917, 27.364
-162.716, -236.783, 27.526
-162.194, -237.647, 27.687
-161.672, -238.507, 27.848
-161.150, -239.364, 28.009
-160.627, -240.218, 28.169
-160.097, -241.081, 28.331
-159.567, -241.940, 28.492
-159.038, -242.795, 28.653
-158.510, -243.646, 28.813
-157.976, -244.505, 28.975
-157.444, -245.359, 29.136
-156.915, -246.208, 29.296
-156.380, -247.064, 29.458
-155.850, -247.914, 29.618
-155.315, -248.771, 29.780
-154.784, -249.622, 29.940
-154.251, -250.478, 30.101
-153.716, -251.339, 30.264
-153.186, -252.193, 30.424
-152.656, -253.050, 30.550
-152.126, -253.912, 30.486
-151.596, -254.776, 30.421
-151.075, -255.630, 30.358
-150.557, -256.485, 30.294
-150.035, -257.354, 30.230
-149.518, -258.222, 30.166
-149.007, -259.089, 30.102
-148.503, -259.954, 30.039
-148.001, -260.827, 29.975
-147.503, -261.706, 29.911
-147.010, -262.593, 29.846
-146.533, -263.483, 29.782
-146.071, -264.373, 29.943
-145.617, -265.278, 30.105
-145.179, -266.182, 30.265
-144.749, -267.100, 30.428
-144.333, -268.015, 30.588
-143.926, -268.943, 30.750
-143.533, -269.866, 30.911
-143.148, -270.801, 30.974
-142.778, -271.730, 30.897
-142.415, -272.669, 30.820
-142.059, -273.619, 30.742
-141.718, -274.561, 30.666
-141.384, -275.511, 30.589
-141.058, -276.471, 30.511
-140.745, -277.422, 30.434
-140.439, -278.380, 30.357
-140.141, -279.346, 30.280
-139.851, -280.320, 30.202
-139.573, -281.282, 30.126
-139.303, -282.251, 30.049
-139.040, -283.227, 29.971
-138.785, -284.208, 29.894
-138.538, -285.195, 29.816
-138.302, -286.169, 29.739
-138.074, -287.148, 29.662
-137.854, -288.131, 29.585
-137.641, -289.120, 29.508
-137.436, -290.112, 29.430
-137.238, -291.109, 29.352
-137.048, -292.110, 29.274
-136.870, -293.094, 29.198
-136.698, -294.082, 29.121
-136.535, -295.074, 29.044
-136.379, -296.067, 28.967
-136.231, -297.064, 28.890
-136.091, -298.062, 28.813
-135.958, -299.063, 28.736
-135.833, -300.065, 28.658
-135.717, -301.070, 28.581
-135.608, -302.075, 28.504
-135.507, -303.082, 28.426
-135.414, -304.089, 28.349
-135.330, -305.097, 28.271
-135.254, -306.106, 28.194
-135.186, -307.115, 28.116
-135.126, -308.123, 28.039
-135.074, -309.132, 27.962
-135.031, -310.140, 27.885
-134.997, -311.147, 27.807
-134.971, -312.154, 27.730
-134.954, -313.159, 27.653
-134.945, -314.162, 27.577
-134.945, -315.164, 27.500
-134.953, -316.165, 27.423
-134.971, -317.182, 27.345
-134.999, -318.197, 27.268
-135.035, -319.210, 27.190
-135.081, -320.219, 27.113
-135.136, -321.226, 27.036
-135.200, -322.228, 26.959
-135.274, -323.228, 26.882
-135.359, -324.242, 26.804
-135.455, -325.252, 26.727
-135.560, -326.257, 26.649
-135.675, -327.258, 26.572
-135.801, -328.253, 26.495
-135.939, -329.262, 26.417
-136.088, -330.265, 26.340
-136.248, -331.261, 26.263
-136.419, -332.251, 26.186
-136.600, -333.235, 26.109
-136.796, -334.229, 26.032
-137.004, -335.216, 25.954
-137.223, -336.196, 25.878
-137.458, -337.184, 25.800
-137.705, -338.164, 25.722
-137.964, -339.135, 25.646
-138.240, -340.114, 25.568
-138.529, -341.082, 25.490
-138.830, -342.041, 25.413
-139.150, -343.005, 25.336
-139.484, -343.958, 25.258
-139.831, -344.899, 25.182
-140.198, -345.844, 25.104
-140.579, -346.776, 25.027
-140.974, -347.695, 24.950
-141.390, -348.616, 24.873
-141.822, -349.523, 24.796
-142.276, -350.429, 24.719
-142.745, -351.320, 24.880
-143.234, -352.205, 25.042
-143.726, -353.082, 25.203
-144.218, -353.958, 25.363
-144.711, -354.831, 25.524
-145.203, -355.703, 25.684
-145.705, -356.587, 25.847
-146.207, -357.470, 26.009
-146.709, -358.350, 26.171
-147.211, -359.229, 26.333
-147.713, -360.105, 26.495
-148.215, -360.981, 26.656
-148.717, -361.854, 26.817
-149.219, -362.726, 26.978
-149.721, -363.596, 27.139
-150.222, -364.465, 27.300
-150.723, -365.333, 27.460
-151.224, -366.199, 27.620
-151.733, -367.079, 27.783
-152.242, -367.958, 27.945
-152.750, -368.836, 28.107
-153.258, -369.712, 28.269
-153.765, -370.588, 28.431
-154.271, -371.463, 28.593
-154.777, -372.337, 28.755
-155.282, -373.211, 28.916
-155.786, -374.083, 29.077
-156.289, -374.956, 29.238
-156.791, -375.828, 29.399
-157.293, -376.699, 29.560
-157.793, -377.570, 29.721
-158.292, -378.441, 29.882
-158.790, -379.312, 30.042
-159.287, -380.183, 30.203
-159.782, -381.054, 30.363
-160.276, -381.924, 30.523
-160.769, -382.796, 30.683
-161.261, -383.667, 30.843
-161.759, -384.553, 31.006
-162.255, -385.440, 31.169
-162.750, -386.327, 31.331
-163.244, -387.215, 31.494
-163.735, -388.104, 31.656
-164.225, -388.993, 31.819
-164.713, -389.883, 31.981
-165.198, -390.775, 32.143
-165.682, -391.667, 32.306
-166.164, -392.560, 32.468
-166.644, -393.454, 32.631
-167.122, -394.350, 32.793
-167.597, -395.247, 32.955
-168.070, -396.145, 33.118
-168.541, -397.045, 33.280
-169.009, -397.947, 33.443
-169.475, -398.850, 33.605
-169.939, -399.755, 33.768
-170.392, -400.646, 33.928
-170.842, -401.540, 33.874
-171.290, -402.435, 33.795
-171.736, -403.333, 33.716
-172.179, -404.232, 33.636
-172.619, -405.134, 33.557
-173.056, -406.038, 33.478
-173.490, -406.944, 33.398
-173.922, -407.853, 33.319
-174.350, -408.764, 33.239
-174.776, -409.678, 33.160
-175.198, -410.594, 33.080
-175.617, -411.513, 33.000
-176.033, -412.435, 32.920
-176.446, -413.360, 32.840
-176.856, -414.288, 32.760
-177.262, -415.218, 32.680
-177.665, -416.152, 32.599
-178.057, -417.073, 32.520
-178.446, -417.998, 32.441
-178.832, -418.925, 32.362
-179.214, -419.856, 32.282
-179.593, -420.790, 32.202
-179.968, -421.728, 32.123
-180.340, -422.669, 32.043
-180.707, -423.614, 31.963
-181.071, -424.563, 31.882
-181.425, -425.499, 31.803
-181.776, -426.438, 31.724
-182.122, -427.382, 31.645
-182.465, -428.331, 31.565
-182.800, -429.295, 31.484
-183.122, -430.263, 31.648
-183.431, -431.229, 31.810
-183.728, -432.186, 31.970
-184.018, -433.152, 32.132
-184.303, -434.126, 32.294
-184.582, -435.104, 32.457
-184.854, -436.082, 32.619
-185.119, -437.058, 32.781
-185.378, -438.028, 32.941
-185.638, -439.023, 33.106
-185.891, -440.008, 33.269
-186.136, -440.982, 33.429
-186.383, -441.976, 33.593
-186.622, -442.955, 33.755
-186.862, -443.952, 33.919
-187.094, -444.931, 34.080
-187.327, -445.927, 34.243
-187.553, -446.902, 34.403
-187.778, -447.892, 34.566
-188.005, -448.896, 34.731
-188.223, -449.876, 34.891
-188.442, -450.869, 35.054
-188.661, -451.876, 35.219
-188.872, -452.854, 35.379
-189.083, -453.844, 35.541
-189.295, -454.846, 35.556
-189.507, -455.860, 35.556
-189.710, -456.841, 35.556
-189.914, -457.833, 35.556
-190.118, -458.836, 35.556
-190.322, -459.848, 35.556
-190.526, -460.870, 35.556
-190.722, -461.857, 35.556
-190.918, -462.852, 35.556
-191.114, -463.856, 35.556
-191.310, -464.869, 35.556
-191.506, -465.890, 35.556
-191.703, -466.919, 35.556
-191.890, -467.909, 35.556
-192.077, -468.906, 35.556
-192.265, -469.910, 35.556
-192.452, -470.922, 35.556
-192.640, -471.940, 35.556
-192.827, -472.965, 35.556
-193.015, -473.997, 35.556
-193.193, -474.986, 35.556
-193.371, -475.981, 35.556
-193.549, -476.982, 35.556
-193.727, -477.989, 35.556
-193.905, -479.001, 35.556
-194.083, -480.018, 35.556
-194.261, -481.042, 35.556
-194.439, -482.070, 35.556
-194.616, -483.104, 35.556
-194.784, -484.090, 35.556
-194.952, -485.082, 35.556
-195.120, -486.078, 35.556
-195.288, -487.078, 35.556
-195.455, -488.082, 35.556
-195.623, -489.091, 35.556
-195.790, -490.104, 35.556
-195.956, -491.121, 35.556
-196.123, -492.143, 35.556
-196.289, -493.168, 35.556
-196.455, -494.196, 35.556
-196.620, -495.229, 35.556
-196.786, -496.265, 35.556
-196.951, -497.305, 35.556
-197.107, -498.294, 35.556
-197.262, -499.285, 35.556
-197.417, -500.280, 35.556
-197.572, -501.277, 35.556
-197.727, -502.277, 35.556
-197.881, -503.281, 35.556
-198.035, -504.286, 35.556
-198.188, -505.295, 35.556
-198.341, -506.306, 35.556
-198.494, -507.320, 35.556
-198.646, -508.336, 35.556
-198.798, -509.355, 35.556
-198.949, -510.375, 35.556
-199.100, -511.399, 35.556
-199.251, -512.424, 35.556
-199.401, -513.451, 35.556
-199.550, -514.481, 35.556
-199.699, -515.512, 35.556
-199.848, -516.546, 35.556
-199.996, -517.581, 35.556
-200.143, -518.618, 35.556
-200.290, -519.657, 35.556
-200.436, -520.697, 35.556
-200.582, -521.739, 35.556
-200.728, -522.782, 35.556
-200.872, -523.827, 35.556
-201.016, -524.873, 35.471
-201.160, -525.921, 35.387
-201.303, -526.969, 35.303
-201.437, -527.961, 35.223
-201.571, -528.953, 35.144
-201.704, -529.947, 35.064
-201.837, -530.941, 34.984
-201.969, -531.936, 34.904
-202.101, -532.932, 34.824
-202.231, -533.928, 34.744
-202.362, -534.925, 34.664
-202.491, -535.923, 34.584
-202.620, -536.921, 34.503
-202.749, -537.920, 34.423
-202.877, -538.919, 34.343
-203.004, -539.918, 34.263
-203.130, -540.917, 34.183
-203.256, -541.917, 34.102
-203.381, -542.917, 34.022
-203.505, -543.917, 33.942
-203.629, -544.917, 33.862
-203.752, -545.917, 33.781
-203.874, -546.917, 33.701
-203.995, -547.917, 33.621
-204.116, -548.917, 33.541
-204.236, -549.916, 33.461
-204.355, -550.915, 33.380
-204.474, -551.914, 33.300
-204.592, -552.912, 33.220
-204.709, -553.910, 33.140
-204.825, -554.907, 33.060
-204.940, -555.904, 32.980
-205.055, -556.900, 32.901
-205.168, -557.895, 32.821
-205.281, -558.889, 32.741
-205.400, -559.941, 32.657
-205.517, -560.992, 32.572
-205.634, -562.042, 32.488
-205.750, -563.091, 32.404
-205.865, -564.139, 32.320
-205.978, -565.185, 32.237
-206.091, -566.230, 32.153
-206.203, -567.274, 32.069
-206.314, -568.316, 31.986
-206.423, -569.356, 31.902
-206.532, -570.395, 31.819
-206.640, -571.432, 31.736
-206.746, -572.468, 31.653
-206.852, -573.501, 31.571
-206.956, -574.533, 31.488
-207.059, -575.563, 31.406
-207.161, -576.590, 31.323
-207.262, -577.616, 31.241
-207.362, -578.639, 31.159
-207.461, -579.660, 31.078
-207.559, -580.679, 30.996
-207.655, -581.696, 30.915
-207.751, -582.710, 30.834
-207.845, -583.721, 30.753
-207.938, -584.730, 30.672
-208.029, -585.736, 30.592
-208.120, -586.739, 30.511
-208.209, -587.740, 30.431
-208.297, -588.738, 30.352
-208.389, -589.788, 30.268
-208.479, -590.834, 30.184
-208.568, -591.878, 30.101
-208.655, -592.917, 30.018
-208.741, -593.953, 29.935
-208.826, -594.986, 29.852
-208.909, -596.014, 29.770
-208.990, -597.039, 29.688
-209.070, -598.060, 29.607
-209.149, -599.077, 29.525
-209.226, -600.090, 29.445
-209.302, -601.098, 29.364
-209.376, -602.103, 29.284
-209.448, -603.103, 29.204
-209.523, -604.150, 29.120
-209.596, -605.193, 29.037
-209.667, -606.231, 28.954
-209.736, -607.264, 28.872
-209.803, -608.291, 28.790
-209.869, -609.313, 28.708
-209.933, -610.330, 28.627
-209.995, -611.340, 28.546
-210.055, -612.346, 28.466
-210.114, -613.345, 28.386
-210.173, -614.389, 28.303
-210.230, -615.425, 28.221
-210.285, -616.455, 28.138
-210.338, -617.479, 28.057
-210.389, -618.495, 27.976
-210.438, -619.505, 27.895
-210.484, -620.507, 27.815
-210.531, -621.549, 27.732
-210.575, -622.583, 27.650
-210.616, -623.610, 27.568
-210.656, -624.627, 27.487
-210.692, -625.637, 27.406
-210.726, -626.638, 27.327
-210.759, -627.675, 27.244
-210.790, -628.702, 27.162
-210.817, -629.720, 27.081
-210.842, -630.728, 27.001
-210.864, -631.769, 26.918
-210.884, -632.799, 26.836
-210.900, -633.817, 26.755
-210.914, -634.824, 26.674
-210.924, -635.861, 26.592
-210.931, -636.885, 26.510
-210.934, -637.896, 26.430
-210.934, -638.934, 26.347
-210.930, -639.957, 26.266
-210.922, -640.965, 26.185
-210.910, -641.997, 26.103
-210.893, -643.012, 26.022
-210.872, -644.048, 25.940
-210.845, -645.065, 25.859
-210.813, -646.100, 25.776
-210.775, -647.115, 25.695
-210.731, -648.143, 25.613
-210.681, -649.150, 25.533
-210.624, -650.167, 25.452
-210.558, -651.192, 25.370
-210.487, -652.191, 25.291
-210.406, -653.193, 25.210
-210.315, -654.196, 25.130
-210.213, -655.196, 25.050
-210.101, -656.190, 24.970
-209.972, -657.201, 24.889
-209.831, -658.197, 24.809
-209.670, -659.197, 24.729
-209.490, -660.194, 24.648
-209.294, -661.179, 24.568
-209.092, -662.175, 24.487
-208.887, -663.170, 24.406
-208.677, -664.162, 24.325
-208.464, -665.152, 24.245
-208.247, -666.139, 24.164
-208.025, -667.124, 24.084
-207.800, -668.106, 24.003
-207.570, -669.085, 23.923
-207.335, -670.061, 23.843
-207.095, -671.033, 23.764
-206.847, -672.018, 23.683
-206.593, -672.999, 23.602
-206.334, -673.975, 23.522
-206.070, -674.948, 23.441
-205.799, -675.915, 23.361
-205.523, -676.878, 23.282
-205.237, -677.852, 23.201
-204.943, -678.821, 23.120
-204.644, -679.784, 23.040
-204.338, -680.741, 22.960
-204.025, -681.692, 22.880
-203.699, -682.653, 22.799
-203.366, -683.606, 22.719
-203.026, -684.553, 22.639
-202.678, -685.493, 22.559
-202.316, -686.440, 22.478
-201.946, -687.380, 22.398
-201.568, -688.312, 22.318
-201.181, -689.235, 22.238
-200.778, -690.164, 22.157
-200.367, -691.085, 22.077
-199.945, -691.996, 21.997
-199.508, -692.911, 21.916
-199.060, -693.816, 21.836
-198.601, -694.712, 21.756
-198.132, -695.596, 21.676
-197.645, -696.483, 21.595
-197.147, -697.359, 21.515
-196.636, -698.223, 21.435
-196.107, -699.087, 21.354
-195.565, -699.939, 21.274
-195.010, -700.778, 21.194
-194.443, -701.604, 21.114
-193.853, -702.429, 21.033
-193.251, -703.239, 20.953
-192.634, -704.035, 20.873
-192.004, -704.816, 20.793
-191.359, -705.582, 20.713
-190.690, -706.343, 20.632
-190.006, -707.089, 20.552
-189.307, -707.818, 20.471
-188.591, -708.530, 20.391
-187.861, -709.225, 20.311
-187.114, -709.903, 20.230
-186.350, -710.563, 20.150
-185.571, -711.205, 20.069
-184.774, -711.829, 19.989
-183.960, -712.434, 19.908
-183.142, -713.012, 19.828
-182.306, -713.571, 19.748
-181.454, -714.111, 19.668
-180.583, -714.633, 19.587
-179.709, -715.127, 19.507
-178.817, -715.602, 19.427
-177.921, -716.051, 19.347
-177.008, -716.480, 19.266
-176.092, -716.884, 19.187
-175.158, -717.269, 19.106
-174.223, -717.629, 19.026
-173.270, -717.970, 18.946
-172.315, -718.287, 18.866
-171.343, -718.584, 18.785
-170.371, -718.859, 18.704
-169.398, -719.110, 18.624
-168.408, -719.343, 18.543
-167.419, -719.554, 18.463
-166.431, -719.744, 18.383
-165.439, -719.910, 18.302
-164.441, -720.040, 18.331
-163.436, -720.131, 18.493
-162.437, -720.187, 18.653
-161.434, -720.209, 18.814
-160.429, -720.200, 18.974
-159.424, -720.160, 19.135
-158.419, -720.092, 19.296
-157.417, -719.996, 19.457
-156.418, -719.875, 19.618
-155.423, -719.729, 19.779
-154.434, -719.560, 19.940
-153.451, -719.369, 20.100
-152.464, -719.156, 20.262
-151.486, -718.922, 20.423
-150.516, -718.670, 20.583
-149.545, -718.396, 20.744
-148.585, -718.107, 20.905
-147.625, -717.797, 21.066
-146.677, -717.473, 21.227
-145.730, -717.130, 21.278
-144.786, -716.769, 21.208
-143.855, -716.396, 21.138
-142.928, -716.006, 21.068
-142.005, -715.600, 20.998
-141.087, -715.177, 20.927
-140.185, -714.745, 20.857
-139.289, -714.298, 20.788
-138.400, -713.837, 20.718
-137.518, -713.361, 20.648
-136.644, -712.872, 20.578
-135.778, -712.370, 20.508
-134.911, -711.848, 20.438
-134.055, -711.313, 20.368
-133.209, -710.766, 20.297
-132.374, -710.207, 20.227
-131.552, -709.637, 20.158
-130.732, -709.047, 20.087
-129.927, -708.447, 20.017
-129.126, -707.829, 19.947
-128.341, -707.199, 19.877
-127.564, -706.552, 19.806
-126.803, -705.895, 19.736
-126.053, -705.221, 19.666
-125.321, -704.537, 19.596
-124.602, -703.836, 19.526
-123.896, -703.118, 19.456
-123.206, -702.384, 19.386
-122.532, -701.633, 19.315
-121.876, -700.866, 19.245
-121.241, -700.083, 19.175
-120.628, -699.285, 19.104
-120.038, -698.471, 19.034
-119.475, -697.642, 18.965
-118.934, -696.790, 18.894
-118.425, -695.923, 18.824
-117.948, -695.043, 18.984
-117.500, -694.145, 19.145
-117.072, -693.227, 19.307
-116.666, -692.291, 19.470
-116.289, -691.359, 19.631
-115.933, -690.410, 19.793
-115.597, -689.446, 19.957
-115.288, -688.488, 20.118
-114.997, -687.515, 20.280
-114.730, -686.551, 20.440
-114.480, -685.573, 20.602
-114.247, -684.582, 20.765
-114.035, -683.602, 20.925
-113.839, -682.610, 21.087
-113.658, -681.606, 21.250
-113.495, -680.614, 21.411
-113.347, -679.612, 21.573
-113.212, -678.599, 21.736
-113.094, -677.602, 21.897
-112.989, -676.594, 22.059
-112.895, -675.577, 22.223
-112.816, -674.576, 22.383
-112.749, -673.567, 22.545
-112.692, -672.550, 22.708
-112.646, -671.524, 22.872
-112.612, -670.517, 23.034
-112.588, -669.503, 23.196
-112.574, -668.481, 23.359
-112.569, -667.480, 23.520
-112.574, -666.472, 23.681
-112.587, -665.458, 23.843
-112.608, -664.437, 24.007
-112.639, -663.410, 24.171
-112.676, -662.406, 24.332
-112.721, -661.396, 24.493
-112.773, -660.381, 24.656
-112.833, -659.360, 24.820
-112.900, -658.334, 24.984
-112.971, -657.333, 25.145
-113.050, -656.327, 25.306
-113.134, -655.317, 25.468
-113.225, -654.303, 25.631
-113.322, -653.284, 25.795
-113.424, -652.261, 25.959
-113.530, -651.265, 26.120
-113.640, -650.265, 26.281
-113.756, -649.262, 26.442
-113.876, -648.255, 26.605
-114.002, -647.245, 26.767
-114.132, -646.233, 26.931
-114.267, -645.217, 27.095
-114.406, -644.198, 27.259
